"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
24247,"Brain : a journal of neurology",2006,"Neuropathology of fragile X-associated tremor/ataxia syndrome (FXTAS).","C M","Greco","P J","Hagerman","Department of Pathology, University of California, Davis, Medical Center, Sacramento, USA.","Journal Article","['R F', 'R M', 'F', 'P H', 'A', 'B D', 'C', 'J', 'J', 'D', 'E J', 'J', 'M A', 'R J']","True","C","P","male",0.74,27,"male",0.67,6
5382,"Brain : a journal of neurology",2010,"Powerful beneficial effects of benfotiamine on cognitive impairment and beta-amyloid deposition in amyloid precursor protein/presenilin-1 transgenic mice.","Xiaoli","Pan","Tian-Le","Xu","Department of Neurology, Zhongshan Hospital & Shanghai Medical College, State Key Laboratory of Medical Neurobiology, Fudan University, Shanghai 200032, China.","Journal Article","['Neng', 'Jing', 'Zhe', 'Fenghua', 'Jia', 'Xiaojing', 'Lei', 'Meijing', 'Zhiru', 'Wenxin', 'Yan', 'Guoqiang', 'Chunjiu']","True","Xiaoli","Tian-Le","female",1,2,NA,NA,NA
14376,"Brain : a journal of neurology",2010,"The symptom of functional weakness: a controlled study of 107 patients.","Jon","Stone","Michael","Sharpe","Department Clinical Neurosciences, School of Molecular and Clinical Medicine, University of Edinburgh, Western General Hospital, Crewe Rd, Edinburgh EH4 2XU, UK. jon.stone@ed.ac.uk","Comparative Study","['Charles']","True","Jon","Michael","male",1,1790,"male",1,11094
14377,"Brain : a journal of neurology",2010,"A mutation affecting the sodium/proton exchanger, SLC9A6, causes mental retardation with tau deposition.","James Y","Garbern","Anders A F","Sima","Department of Neurology, Wayne State University School of Medicine, Detroit, MI 48201, USA. jgarbern@med.wayne.edu","Journal Article","['Manuela', 'John Q', 'Virginia M-Y', 'Gerald', 'Joy W', 'Michael J', 'Charles E', 'Roger']","True","James","Anders","male",0.99,6359,"male",1,603
14379,"Brain : a journal of neurology",2010,"Impaired insight in cocaine addiction: laboratory evidence and effects on cocaine-seeking behaviour.","Scott J","Moeller","Rita Z","Goldstein","Department of Psychology, University of Michigan, Ann Arbor, MI 48109, USA.","Journal Article","['Thomas', 'Muhammad A', 'Nelly', 'Patricia A', 'Frank', 'Gene-Jack', 'Nora D']","True","Scott","Rita","male",1,3450,"female",1,1097
19420,"Brain : a journal of neurology",2010,"Localized cerebral energy failure in DNA polymerase gamma-associated encephalopathy syndromes.","Charalampos","Tzoulis","Laurence A","Bindoff","Department of Neurology, Haukeland University Hospital, 5021 Bergen, Norway.","Comparative Study","['Gesche', 'Sverre J', 'Bernt E', 'Carlo', 'Gunnar', 'Lars', 'Massimo']","True","Charalampos","Laurence","male",1,11,"female",0.75,400
19423,"Brain : a journal of neurology",2010,"Epileptic high-frequency network activity in a model of non-lesional temporal lobe epilepsy.","Premysl","Jiruska","John G R","Jefferys","Neuronal Networks Group, School of Clinical and Experimental Medicine, College of Medical and Dental Sciences, University of Birmingham, Birmingham B15 2TT, UK.","Journal Article","['Gerald T', 'Andrew D', 'Noosheen', 'Roman']","True","Premysl","John","male",1,4,"male",0.99,9931
22597,"Brain : a journal of neurology",2010,"Narcolepsy: autoimmunity, effector T cell activation due to infection, or T cell independent, major histocompatibility complex class II induced neuronal loss?","Adriano","Fontana","Claudio L","Bassetti","Institute of Experimental Immunology, University Hospital Zurich, Haeldeliweg 4, CH 8044 Zurich, Switzerland. adriano.fontana@usz.ch","Journal Article","['Heidemarie', 'Walter', 'Mike', 'Thomas']","True","Adriano","Claudio","male",0.99,166,"male",1,854
22598,"Brain : a journal of neurology",2010,"Transmission within several spinal pathways in adults with cerebral palsy.","Valérie","Achache","Rose","Katz","UPMC Univ Paris 06, ER6, Physiologie et Physiopathologie de la Motricité chez l'Homme, Service de Médecine Physique et Réadaptation, Hôpital de la Pitié-Salpêtrière, 47, boulevard de l'Hôpital, 75651 Paris cedex 13, France.","Journal Article","['Nicolas', 'Jean-Charles', 'Maxwell', 'Alexandra', 'Antoine', 'Véronique']","True","Valérie","Rose","female",1,491,"female",0.99,857
22599,"Brain : a journal of neurology",2010,"The presence of sodium dodecyl sulphate-stable Abeta dimers is strongly associated with Alzheimer-type dementia.","Jessica M","Mc Donald","","","Laboratory for Neurodegenerative Research, School of Biomolecular and Biomedical Science, Conway Institute, University College Dublin, Dublin 4, Republic of Ireland.","Journal Article","['George M', 'Carol', 'Alfred T', 'Gill', 'Ganesh M', 'Dennis J', 'Paul G', 'Dominic M']","True","Jessica","","female",1,6696,NA,NA,NA
22601,"Brain : a journal of neurology",2010,"Clinical and imaging heterogeneity of polymicrogyria: a study of 328 patients.","Richard J","Leventer","William B","Dobyns","Children's Neuroscience Centre, Royal Children's Hospital, Flemington Road, Parkville, Melbourne 3052, Australia. richard.leventer@rch.org.au","Journal Article","['Anna', 'Daniela T', 'Neil', 'Carla', 'Francois', 'Jodie', 'L Anne', 'Simone', 'Ingrid E', 'Samuel F', 'Frederick', 'Eva', 'Renzo']","True","Richard","William","male",1,4381,"male",1,2626
28396,"Brain : a journal of neurology",2010,"Abnormal N400 word repetition effects in fragile X-associated tremor/ataxia syndrome.","John M","Olichney","Randi","Hagerman","Department of Neurology, University of California Davis, Davis, CA 95618, USA. jmolichney@ucdavis.edu","Journal Article","['Shiaohui', 'Ling M', 'Andrea', 'Andreea', 'Adam', 'Jin-Chen', 'Kelsey', 'Sara', 'Sara', 'Flora']","True","John","Randi","male",0.99,9931,"female",0.97,258
28397,"Brain : a journal of neurology",2010,"Ocular pathology in multiple sclerosis: retinal atrophy and inflammation irrespective of disease duration.","Ari J","Green","Roy","Lyness","Multiple Sclerosis Center, Department of Neurology, University of California San Francisco, San Francisco, CA 94143, USA. agreen@ucsf.edu","Journal Article","['Stephen', 'Stephen L', 'Ingrid V']","True","Ari","Roy","male",0.76,308,"male",0.99,651
28398,"Brain : a journal of neurology",2010,"Divergent network connectivity changes in behavioural variant frontotemporal dementia and Alzheimer's disease.","Juan","Zhou","William W","Seeley","Memory and Aging Center, Department of Neurology, University of California, San Francisco, CA 94117, USA.","Journal Article","['Michael D', 'Efstathios D', 'Matthew E', 'Jung Y', 'Gil D', 'Joel H', 'Michael', 'Bruce L']","True","Juan","William","male",0.99,4584,"male",1,2626
19612,"Brain : a journal of neurology",2016,"Widespread synaptic loss in multiple sclerosis.","Manuel A","Friese","","","Institut für Neuroimmunologie und Multiple Sklerose, Zentrum für Molekulare Neurobiologie Hamburg, Universitätsklinikum Hamburg-Eppendorf, Hamburg, Germany manuel.friese@zmnh.uni-hamburg.de.","Comment","[]","False","Manuel","","male",1,1954,NA,NA,NA
19613,"Brain : a journal of neurology",2016,"Cerebellar damage limits reinforcement learning.","R Chris","Miall","Joseph","Galea","School of Psychology, University of Birmingham, Birmingham B15 2TT, UK r.c.miall@bham.ac.uk.","Comment","[]","False","Chris","Joseph","male",0.93,8631,"male",0.99,2213
19614,"Brain : a journal of neurology",2016,"What lies beneath grey matter atrophy in multiple sclerosis?","Declan T","Chard","David H","Miller","Queen Square Multiple Sclerosis Centre, UCL Institute of Neurology, London, UK National Institute for Health Research University College London Hospitals Biomedical Research Centre, UK.","Comment","[]","False","Declan","David","male",1,88,"male",1,12593
19615,"Brain : a journal of neurology",2016,"Altered intra- and inter-network dynamics reflect symptom dimensions in childhood-onset schizophrenia.","Thomas M","Lancaster","Jeremy","Hall","Neuroscience and Mental Health Research Institute, Psychological Medicine and Clinical Neurosciences, Cardiff University, Cardiff, UK HallJ10@cardiff.ac.uk.","Comment","[]","False","Thomas","Jeremy","male",1,3753,"male",0.99,1840
19621,"Brain : a journal of neurology",2016,"Pharmacological targeting of CSF1R inhibits microglial proliferation and prevents the progression of Alzheimer's-like pathology.","Adrian","Olmos-Alonso","Diego","Gomez-Nicola","1 Centre for Biological Sciences, University of Southampton, Southampton, UK.","Journal Article","['Sjoerd T T', 'Sarmi', 'Katharine', 'Renzo', 'Mariana', 'Christian', 'V Hugh']","True","Adrian","Diego","male",0.97,1515,"male",1,2270
25440,"Brain : a journal of neurology",2016,"Memory network plasticity after temporal lobe resection: a longitudinal functional imaging study.","Meneka K","Sidhu","John S","Duncan","1 Department of Clinical and Experimental Epilepsy, UCL Institute of Neurology, Queen Square, London WC1N 3BG, UK 2 Epilepsy Society MRI Unit, Chesham Lane, Chalfont St. Peter SL9 0RJ, Buckinghamshire, UK.","Journal Article","['Jason', 'Gavin P', 'Andrew W', 'Mark', 'Pamela J', 'Matthias J']","True","Meneka","John","female",1,1,"male",0.99,9931
25441,"Brain : a journal of neurology",2016,"Spinal cord injury-induced immune deficiency syndrome enhances infection susceptibility dependent on lesion level.","Benedikt","Brommer","Jan M","Schwab","1 Department of Neurology and Experimental Neurology, Spinal Cord Injury Research (Molecular Neuroparaplegiology), Charité - Universitätsmedizin Berlin, Germany 1 Department of Neurology and Experimental Neurology, Spinal Cord Injury Research (Molecular Neuroparaplegiology), Charité - Universitätsmedizin Berlin, Germany.","Journal Article","['Odilo', 'Marcel A', 'Ralf', 'Susanne', 'Harald', 'Yuying', 'Michael J', 'Felix W', 'Ulrich', 'Thomas', 'Andreas']","True","Benedikt","Jan","male",1,26,"male",0.6,1663
1221,"Brain : a journal of neurology",2011,"Training-related brain plasticity in subjects at risk of developing Alzheimer's disease.","Sylvie","Belleville","Serge","Gauthier","Research Centre, Institut Universitaire de Gériatrie de Montréal 4565 Queen Mary Montreal, Quebec, Canada H3W 1W5. sylvie.belleville@umontreal.ca","Journal Article","['Francis', 'Samira', 'Brigitte', 'Francine']","True","Sylvie","Serge","female",1,582,"male",1,213
3480,"Brain : a journal of neurology",2011,"Electrotherapeutic disputes: the 'Frankfurt Council' of 1891.","Holger","Steinberg","","","Archives for the History of Psychiatry in Leipzig, Department of Psychiatry and Psychotherapy, Leipzig University, Semmelweisstr. 10, Leipzig D-04103, Germany. holger.steinberg@medizin.uni-leipzig.de","Historical Article","[]","True","Holger","","male",1,44,NA,NA,NA
3496,"Brain : a journal of neurology",2011,"Spatial patterns of brain amyloid-beta burden and atrophy rate associations in mild cognitive impairment.","Duygu","Tosun","","","Center for Imaging Neurodegenerative Diseases, Department of Veterans Affairs Medical Centre, 4150 Clement Street, Building 13, 114 M, San Francisco, CA 94121, USA. duygu.tosun@ucsf.edu","Journal Article","['Norbert', 'Chester A', 'William', 'Michael W']","True","Duygu","","female",0.98,251,NA,NA,NA
9382,"Brain : a journal of neurology",2011,"18F-THK523: a novel in vivo tau imaging ligand for Alzheimer's disease.","Michelle T","Fodero-Tavoletti","Victor L","Villemagne","Department of Pathology, The University of Melbourne, Victoria, 3010, Australia.","Journal Article","['Nobuyuki', 'Shozo', 'Rachel S', 'Andrea R', 'Catriona A', 'Diana', 'Angela', 'Glenn A', 'Graeme', 'Sylvia', 'Paul A', 'Kevin J', 'Christopher C', 'Colin L', 'Yukitsuka', 'Roberto', 'Kazuhiko']","True","Michelle","Victor","female",1,5658,"male",1,2234
9383,"Brain : a journal of neurology",2011,"Neuronal chloride accumulation and excitatory GABA underlie aggravation of neonatal epileptiform activities by phenobarbital.","Romain","Nardou","Ilgam","Khalilov","INSERM U-901, Marseille, 13009, France.","Journal Article","['Sumii', 'Geneviève', 'Asma', 'Nadine', 'Olivier', 'Yehezkel']","True","Romain","Ilgam","male",0.99,495,NA,NA,NA
1581,"Brain : a journal of neurology",2016,"Motor neuron degeneration in spastic paraplegia 11 mimics amyotrophic lateral sclerosis lesions.","Paola S","Denora","Khalid H","El Hachimi","1 Ecole Pratique des Hautes Etudes, EPHE, PSL université, laboratoire de neurogénétique, F-75013, Paris, France 2 Inserm, U1127, F-75013, Paris, France 3 CNRS, UMR7225, F-75013, Paris, France 4 Sorbonne Universités, UPMC Univ Paris 06, UMR_S1127, Institut du Cerveau et de la Moelle épinière - ICM, Pitié-Salpêtrière Hospital, F-75013, Paris, France 5 Department of Genetics and Rare Diseases, IRCCS Bambino Gesu' Children Hospital, Rome, Italy.","Case Reports","['Katrien', 'Federica', 'Chantal', 'Carlo', 'Tine', 'Anne', 'Michael', 'Stephan', 'Frédéric', 'Dirk', 'Alexis', 'Alessandro', 'Peter', 'Filippo M', 'Giovanni', 'Jean-Jacques']","True","Paola","Khalid","female",0.98,1453,"male",0.99,391
1582,"Brain : a journal of neurology",2016,"Both mitochondrial DNA and mitonuclear gene mutations cause hearing loss through cochlear dysfunction.","Peter J","Kullar","Patrick F","Chinnery","Department of Clinical Neuroscience, School of Clinical Medicine, University of Cambridge, Cambridge CB2 0QQ, UK Medical Research Council Mitochondrial Biology Unit, Cambridge Biomedical Campus, Cambridge, CB2 0QQ, UK.","Letter","['Jenna', 'Phillip', 'Janet A', 'Rita', 'Patrick', 'Grainne S', 'Robert W', 'Yi', 'Robert', 'Brian C J']","False","Peter","Patrick","male",1,4373,"male",1,2877
1583,"Brain : a journal of neurology",2016,"Reply: Both mitochondrial DNA and mitonuclear gene mutations cause hearing loss through cochlear dysfunction.","Rosamaria","Santarelli","Valerio","Carelli","1 Department of Neurosciences, University of Padova, Via Giustiniani 2, 35128 Padova, Italy 2 Audiology and Phoniatrics Service, Treviso Regional Hospital, Piazza Ospedale 1, 31100 Treviso, Italy rosamaria.santarelli@unipd.it.","Letter","['Elona', 'Pietro', 'Chiara', 'Leonardo', 'Maria Lucia', 'Rocco']","False","Rosamaria","Valerio","female",1,8,"male",1,113
2319,"Brain : a journal of neurology",2016,"Contactin-1 IgG4 antibodies cause paranode dismantling and conduction defects.","Constance","Manso","Jérôme J","Devaux","Aix-Marseille Université, CNRS, CRN2M-UMR7286, Marseille, France.","Journal Article","['Luis', 'Mourad', 'Isabel']","True","Constance","Jérôme","female",0.99,120,"male",1,28
2320,"Brain : a journal of neurology",2016,"Anti-ganglioside antibodies are removed from circulation in mice by neuronal endocytosis.","Madeleine E","Cunningham","Hugh J","Willison","Neuroimmunology Group, Institute of Infection, Immunity and Inflammation, College of Medical, Veterinary and Life Sciences, University of Glasgow, UK.","Journal Article","['Rhona', 'Gavin R', 'Jennifer A', 'Denggao', 'Susan K']","True","Madeleine","Hugh","female",0.99,248,"male",1,174
2321,"Brain : a journal of neurology",2016,"Replicability and impact of statistics in the detection of neural responses of consciousness.","Damien","Gabriel","Thierry","Moulin","Centre d'Investigation Clinique CIC 1431, Inserm, CHRU Besançon, F-25000 Besançon, France Neurosciences intégratives et cliniques EA 481, Univ. Franche-Comté, Univ. Bourgogne Franche-Comté, F-25000 Besançon, France dgabriel@chu-besancon.fr.","Letter","['Emelyne', 'Julie', 'Coralie', 'Lionel', 'Nathalie', 'Juan-Pablo']","False","Damien","Thierry","male",1,567,"male",0.99,310
2322,"Brain : a journal of neurology",2016,"Reply: Replicability and impact of statistics in the detection of neural responses of consciousness.","Lionel","Naccache","Stanislas","Dehaene","AP-HP, Groupe hospitalier Pitié-Salpêtrière, Department of Neurology, Paris, France AP-HP, Groupe hospitalier Pitié-Salpêtrière, Department of Neurophysiology, Paris, France INSERM, U 1127, F-75013, Paris, France Institut du Cerveau et de la Moelle épinière, ICM, PICNIC Lab, F-75013, Paris, France Sorbonne Universités, UPMC Univ Paris 06, Faculté de Médecine Pitié-Salpêtrière, Paris, France lionel.naccache@aphp.fr.","Letter","['Jacobo', 'Jean-Rémi', 'Benjamin', 'Frédéric', 'Srivas', 'Mélanie', 'Mélanie', 'Denis', 'Federico', 'Athena', 'Tristan']","False","Lionel","Stanislas","male",0.99,223,"male",1,8
2323,"Brain : a journal of neurology",2016,"Deep brain stimulation modulates synchrony within spatially and spectrally distinct resting state networks in Parkinson's disease.","Ashwini","Oswal","Peter","Brown","Nuffield Department of Clinical Neurosciences, John Radcliffe Hospital, Oxford, UK Medical Research Council Brain Network Dynamics Unit, University of Oxford, UK Wellcome Trust Centre for Neuroimaging, UCL Institute of Neurology, 12 Queen Square, London, UK.","Journal Article","['Martijn', 'Ludvic', 'Patricia', 'Marwan', 'Tom', 'Vladimir']","True","Ashwini","Peter","female",0.57,42,"male",1,4373
2324,"Brain : a journal of neurology",2016,"Reply: Replicability and impact of statistics in the detection of neural responses of consciousness.","Marzia","De Lucia","Athina","Tzovara","Laboratoire de Recherche en Neuroimagerie (LREN), Department of Clinical Neuroscience, Lausanne University and University Hospital, Lausanne, CH-1011, Switzerland Marzia.De-Lucia@chuv.ch.","Letter","[]","False","Marzia","Athina","female",1,61,"female",1,32
5357,"Brain : a journal of neurology",2016,"Corticosteroids compromise survival in glioblastoma.","Kenneth L","Pitter","Dolores","Hambardzumyan","1 Department of Cancer Biology and Genetics, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA dhambar@emory.edu eholland@fhcrc.org michael.weller@usz.ch.","Journal Article","['Ilaria', 'Kristina', 'Amira', 'Siobhan S', 'Shannon', 'Charles', 'Tatsuya', 'Maria', 'Timothy A', 'Kathryn', 'Andrew J', 'Christopher A', 'Terreia S', 'Bettina', 'Thierry', 'Uwe', 'Roger', 'Michael', 'Eric C']","True","Kenneth","Dolores","male",1,1020,"female",0.99,178
5359,"Brain : a journal of neurology",2016,"Rifampicin is a candidate preventive medicine against amyloid-β and tau oligomers.","Tomohiro","Umeda","Takami","Tomiyama","Department of Neuroscience, Osaka City University Graduate School of Medicine, Osaka, Japan Core Research for Evolutional Science and Technology, Japan Science and Technology Agency, Kawaguchi, Japan.","Journal Article","['Kenjiro', 'Ayumi', 'Minato', 'Mineyuki', 'William L', 'Masahito', 'Hiroshi']","True","Tomohiro","Takami","male",1,11,"male",1,2
17770,"Brain : a journal of neurology",2016,"Crowdsourcing reproducible seizure forecasting in human and canine epilepsy.","Benjamin H","Brinkmann","Gregory A","Worrell","Mayo Systems Electrophysiology Laboratory, Departments of Neurology and Biomedical Engineering, Mayo Clinic, Rochester, MN 55905, USA Brinkmann.Benjamin@mayo.edu.","Journal Article","['Joost', 'Drew', 'Phillip', 'Simone C', 'Min', 'Quang M', 'Jialune', 'F J', 'Paloma', 'Juan', 'Francisco', 'Michael', 'Wei', 'Iryna', 'Will', 'Charles', 'Edward E', 'Brian']","True","Benjamin","Gregory","male",1,1475,"male",1,721
19780,"Brain : a journal of neurology",2016,"Cortisol fluctuations relate to interictal epileptiform discharges in stress sensitive epilepsy.","Jolien S","van Campen","Maeike","Zijlmans","1 Department of Child Neurology, Brain Center Rudolf Magnus, University Medical Center Utrecht, The Netherlands 2 Department of Translational Neuroscience, Brain Center Rudolf Magnus, University Medical Center Utrecht, The Netherlands J.S.vanCampen@gmail.com.","Journal Article","['E Lorraine', 'Floor E', 'Demetrios N', 'Willem M', 'Fia', 'Kees P J', 'Gerhard H', 'Josemir W', 'Marian']","True","Jolien","Maeike","female",0.94,31,NA,NA,NA
5586,"Brain : a journal of neurology",2014,"Weighing in on Leber hereditary optic neuropathy: effects of mitochondrial mass.","Michio","Hirano","","","Columbia University Medical Centre New York, NY USA E-mail: mh29@cumc.columbia.edu.","Comment","[]","False","Michio","","male",1,2,NA,NA,NA
5587,"Brain : a journal of neurology",2014,"Syncope: how the EEG helps in understanding clinical findings.","Monica","Solbiati","Robert","Sheldon","Medicina ad Indirizzo Fisiopatologico, Dipartimento di Scienze Biomediche e Cliniche 'L. Sacco', Ospedale 'L. Sacco', Università degli Studi di Milano, Milano, Italy.","Comment","[]","False","Monica","Robert","female",1,2787,"male",1,5222
5588,"Brain : a journal of neurology",2014,"A (mini) pill for stroke?","Malcolm","Macleod","","","Centre for Clinical Brain Sciences, University of Edinburgh, Scotland, UK E-mail: malcolm.macleod@ed.ac.uk.","Comment","[]","False","Malcolm","","male",1,227,NA,NA,NA
5601,"Brain : a journal of neurology",2014,"Investigation of the pathophysiological mechanisms of migraine attacks induced by pituitary adenylate cyclase-activating polypeptide-38.","Faisal Mohammad","Amin","Messoud","Ashina","1 Danish Headache Centre and Department of Neurology, Glostrup Hospital, Faculty of Health and Medical Sciences, University of Copenhagen, Denmark.","Comparative Study","['Anders', 'Henrik W', 'Mohammad S', 'Elisabet', 'Arushma I', 'Patrick J H', 'Malene R', 'Henrik B W', 'Jan', 'Jes']","True","Mohammad","Messoud","male",1,919,NA,NA,NA
5602,"Brain : a journal of neurology",2014,"Reply: Spontaneous versus deliberate vicarious representations: different routes to empathy in psychopathy and autism.","Christian","Keysers","Valeria","Gazzola","1 Social Brain Laboratory, Netherlands Institute for Neuroscience, K.N.A.W., The Netherlands.","Comment","['Harma']","False","Christian","Valeria","male",0.99,2548,"female",1,759
23416,"Brain : a journal of neurology",2014,"Arrested development: early prefrontal lesions impair the maturation of moral judgement.","Bradley C","Taber-Thomas","Daniel","Tranel","1 Department of Psychology, Pennsylvania State University, University Park, PA 16802, USA.","Journal Article","['Erik W', 'Michael', 'Matthew', 'Steven W']","True","Bradley","Daniel","male",1,394,"male",1,8180
23417,"Brain : a journal of neurology",2014,"Cognitive declines after deep brain stimulation are likely to be attributable to more than caudate penetration and lead location.","Takashi","Morishita","Dawn","Bowers","1 Department of Neurosurgery, University of Florida College of Medicine, Centre for Movement Disorders and Neurorestoration, Gainesville, FL, USA.","Comment","['Michael S', 'Jacob D', 'Kelly D']","False","Takashi","Dawn","male",1,16,"female",1,1507
23418,"Brain : a journal of neurology",2014,"Nerve growth factor metabolic dysfunction in Down's syndrome brains.","M Florencia","Iulita","A Claudio","Cuello","1 Department of Pharmacology and Therapeutics, McGill University, 3655 Sir-William-Osler Promenade, Montreal, H3G1Y6, Canada.","Journal Article","['Sonia', 'Alison K', 'Ashley M', 'Lisi', 'Michael', 'Thomas', 'Ann-Charlotte', 'Mona', 'Jorge']","True","Florencia","Claudio","female",0.99,312,"male",1,854
23419,"Brain : a journal of neurology",2014,"Differential reorganization of three syntax-related networks induced by a left frontal glioma.","Ryuta","Kinno","Kuniyoshi L","Sakai","1 Department of Basic Science, Graduate School of Arts and Sciences, The University of Tokyo, Tokyo 153-8902, Japan.","Journal Article","['Shinri', 'Yoshihiro', 'Takashi']","True","Ryuta","Kuniyoshi","male",1,3,NA,NA,NA
23420,"Brain : a journal of neurology",2014,"Brain editorial.","Dimitri M","Kullmann","","","London.","Editorial","[]","False","Dimitri","","male",1,197,NA,NA,NA
23421,"Brain : a journal of neurology",2014,"The anterior temporal lobes support residual comprehension in Wernicke's aphasia.","Holly","Robson","Matthew A","Lambon Ralph","1 Neuroscience and Aphasia Research Unit, School Psychological Sciences, University of Manchester, UK.","Journal Article","['Roland', 'James L', 'Richard J', 'Karen']","True","Holly","Matthew","female",0.99,1178,"male",1,3338
23422,"Brain : a journal of neurology",2014,"Inferring a dual-stream model of mentalizing from associative white matter fibres disconnection.","Guillaume","Herbet","Hugues","Duffau","1 Department of Neurosurgery, Gui de Chauliac hospital, F-34295 Montpellier, France.","Journal Article","['Gilles', 'François', 'Sylvie', 'Nicolas']","True","Guillaume","Hugues","male",1,779,"male",1,37
23423,"Brain : a journal of neurology",2014,"High molecular mass assemblies of amyloid-β oligomers bind prion protein in patients with Alzheimer's disease.","Frank","Dohler","Markus","Glatzel","1 Institute of Neuropathology, University Medical Centre Hamburg-Eppendorf, D-20246 Hamburg, Germany.","Journal Article","['Diego', 'Susanne', 'Hermann', 'Hartmut', 'Diana', 'Inga', 'Jakob']","True","Frank","Markus","male",1,1565,"male",1,412
23424,"Brain : a journal of neurology",2014,"Biochemical stages of amyloid-β peptide aggregation and accumulation in the human brain and their association with symptomatic and pathologically preclinical Alzheimer's disease.","Ajeet","Rijal Upadhaya","Dietmar Rudolf","Thal","1 Laboratory of Neuropathology, Institute of Pathology, Centre for Clinical Research at the University of Ulm, Ulm, Germany.","Journal Article","['Irina', 'Sathish', 'Christine A F', 'Haruyasu', 'Marcus', 'Jochen']","True","Ajeet","Dietmar","male",1,24,"male",1,25
26647,"Brain : a journal of neurology",2014,"Right anterior temporal lobe dysfunction underlies theory of mind impairments in semantic dementia.","Muireann","Irish","Olivier","Piguet","1 School of Psychology, the University of New South Wales, Sydney, Australia.","Journal Article","['John R']","True","Muireann","Olivier","female",1,14,"male",0.99,715
28590,"Brain : a journal of neurology",2014,"Lesion correlates of patholinguistic profiles in chronic aphasia: comparisons of syndrome-, modality- and symptom-level assessment.","Ilona","Henseler","Hellmuth","Obrig","1 Max Planck Institute for Human Cognitive and Brain Sciences, Department of Neurology, Leipzig, Germany.","Comparative Study","['Frank']","True","Ilona","Hellmuth","female",1,130,NA,NA,NA
5103,"Brain : a journal of neurology",2015,"Coherent neural oscillations predict future motor and language improvement after stroke.","Pierre","Nicolo","Adrian G","Guggisberg","Division of Neurorehabilitation, Department of Clinical Neurosciences, University Hospital of Geneva, Geneva, Switzerland.","Journal Article","['Sviatlana', 'Cécile', 'Marie Di', 'Armin']","True","Pierre","Adrian","male",0.99,852,"male",0.97,1515
5459,"Brain : a journal of neurology",2015,"Fifty years of disconnexion syndromes and the Geschwind legacy.","M-Marsel","Mesulam","","","Cognitive Neurology and Alzheimer's Disease Center, Northwestern University Feinberg School of Medicine, 320 East Superior Street Chicago Illinois 60611, USA E-mail: mmesulam@northwestern.edu.","Biography","[]","False","M-Marsel","",NA,NA,NA,NA,NA,NA
11522,"Brain : a journal of neurology",2015,"Elevated mutant dynorphin A causes Purkinje cell loss and motor dysfunction in spinocerebellar ataxia type 23.","Cleo J L M","Smeets","Dineke S","Verbeek","1 Department of Genetics, University of Groningen, University Medical Centre Groningen, Groningen, The Netherlands.","Journal Article","['Justyna', 'Hiroyuki', 'Anna', 'Michiel R', 'Michel', 'Qin', 'Tania', 'Erik', 'Wilfred', 'Jan', 'Georgy', 'Harm H', 'Bart']","True","Cleo","Dineke","female",0.94,67,"female",1,2
15217,"Brain : a journal of neurology",2015,"Group comparison of spatiotemporal dynamics of intrinsic networks in Parkinson's disease.","Tara M","Madhyastha","Thomas J","Grabowski","1 Department of Radiology, University of Washington, Seattle, WA, USA madhyt@uw.edu.","Journal Article","['Mary K', 'Jing', 'James B', 'Thomas J']","True","Tara","Thomas","female",0.99,1098,"male",1,3753
15218,"Brain : a journal of neurology",2015,"Replicating studies of genetic modifiers in spinocerebellar ataxia type 3: can homogeneous cohorts aid?","Mafalda","Raposo","Manuela","Lima","1 Department of Biology, University of the Azores, Ponta Delgada, Portugal 1 Department of Biology, University of the Azores, Ponta Delgada, Portugal 1 Department of Biology, University of the Azores, Ponta Delgada, Portugal msraposo@uac.pt.","Comment","['Amanda', 'Conceição']","False","Mafalda","Manuela","female",1,34,"female",1,460
15219,"Brain : a journal of neurology",2015,"Reply: Replicating studies of genetic modifiers in spinocerebellar ataxia type 3: can homogeneous cohorts aid?","Sophie","Tezenas du Montcel","","","1 Unité de Biostatistiques et Information Médicale, Département de Santé Publique, Bâtiment Mazarin, Groupe Hospitalier Pitié-Salpêtrière - 47-83 Bd de l'Hôpital, 75651 Paris Cedex 13, France 1 Unité de Biostatistiques et Information Médicale, Département de Santé Publique, Bâtiment Mazarin, Groupe Hospitalier Pitié-Salpêtrière - 47-83 Bd de l'Hôpital, 75651 Paris Cedex 13, France sophie.tezenas@aphp.fr.","Comment","[]","False","Sophie","","female",1,1836,NA,NA,NA
15220,"Brain : a journal of neurology",2015,"Chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids with lesions distributed predominantly in spinal cord.","Bo","Song","Yuming","Xu","Department of Neurology, The First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan 450052, China.","Case Reports","['Yuan', 'Hui', 'Panxing', 'Yusheng']","False","Bo","Yuming","male",0.84,229,"male",1,5
