"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
23706,"Current opinion in neurobiology",2012,"New technologies for imaging synaptic partners.","Ian R","Wickersham","Evan H","Feinberg","Massachusetts Institute of Technology, Department of Brain and Cognitive Sciences, 43 Vassar St., 46-5065, Cambridge, MA 02139, USA. wickersham@mit.edu","Journal Article","[]","True","Ian","Evan","male",0.99,2159,"male",0.97,657
23707,"Current opinion in neurobiology",2012,"Smelling on the fly: sensory cues and strategies for olfactory navigation in Drosophila.","Quentin","Gaudry","Rachel I","Wilson","Department of Neurobiology, Harvard Medical School, Boston, MA 02115, United States.","Journal Article","['Katherine I']","True","Quentin","Rachel","male",0.99,258,"female",1,4021
27740,"Current opinion in neurobiology",2012,"Predator detection and evasion by flying insects.","David D","Yager","","","Department of Psychology and Neuroscience and Cognitive Science Program, University of Maryland, College Park, MD 20742, United States. ddyager@umd.edu","Journal Article","[]","True","David","","male",1,12593,NA,NA,NA
27825,"Current opinion in neurobiology",2012,"The neuroethology of C. elegans escape.","Jennifer K","Pirri","Mark J","Alkema","Department of Neurobiology, LRB 717, University of Massachusetts Medical School, Worcester, MA 01605, USA.","Journal Article","[]","True","Jennifer","Mark","female",1,6717,"male",1,6176
27826,"Current opinion in neurobiology",2012,"Escape behaviors in insects.","Gwyneth M","Card","","","Janelia Farm Research Campus, Howard Hughes Medical Institute, Ashburn, VA 20147, United States. cardg@janelia.hhmi.org","Journal Article","[]","True","Gwyneth","","female",1,26,NA,NA,NA
28299,"Current opinion in neurobiology",2012,"Sequence learning and the role of the hippocampus in rodent navigation.","David J","Foster","James J","Knierim","Solomon Snyder Department of Neuroscience, Johns Hopkins University, Baltimore, MD, USA. david.foster@jhu.edu","Journal Article","[]","True","David","James","male",1,12593,"male",0.99,6359
3400,"Current opinion in neurobiology",2012,"OSVZ progenitors in the human cortex: an updated perspective on neurodevelopmental disease.","Bridget E","LaMonica","Arnold R","Kriegstein","Eli and Edythe Broad Center of Regeneration Medicine and Stem Cell Research at UCSF, University of California San Francisco, San Francisco, CA 94143, USA.","Journal Article","['Jan H', 'Xiaoqun']","True","Bridget","Arnold","female",1,398,"male",0.98,186
14406,"Current opinion in neurobiology",2012,"Development of human locomotion.","Francesco","Lacquaniti","Myrka","Zago","Department of Systems Medicine, Neuroscience Section, University of Rome Tor Vergata, Via Montpellier 1, 00133 Rome, Italy. lacquaniti@caspur.it","Journal Article","['Yuri P']","True","Francesco","Myrka","male",1,1093,NA,NA,NA
14407,"Current opinion in neurobiology",2012,"Thalamocortical interactions.","S Murray","Sherman","","","Department of Neurobiology, The University of Chicago, Chicago, IL 60637, United States. msherman@bsd.uchicago.edu","Journal Article","[]","True","Murray","","male",0.96,72,NA,NA,NA
14408,"Current opinion in neurobiology",2012,"Building retinal connectomes.","Robert E","Marc","James R","Anderson","University of Utah School of Medicine, Department of Ophthalmology/John A. Moran Eye Center, 65 Mario Capecchi Dr, University of Utah, Salt Lake City, UT 84132, United States.","Journal Article","['Bryan W', 'J Scott', 'Carl B']","True","Robert","James","male",1,5222,"male",0.99,6359
17498,"Current opinion in neurobiology",2012,"A unifying hypothesis on mammalian neural stem cell properties in the adult hippocampus.","Michael A","Bonaguidi","Hongjun","Song","Institute for Cell Engineering, Johns Hopkins University School of Medicine, Baltimore, MD 21205, USA.","Journal Article","['Juan', 'Guo-li']","True","Michael","Hongjun","male",1,11094,"male",1,1
1903,"Current opinion in neurobiology",2008,"Ena/VASP: proteins at the tip of the nervous system.","Frauke","Drees","Frank B","Gertler","David H Koch Institute for Integrative Cancer Research at MIT, Massachusetts Institute of Technology, Cambridge, MA 02139-4307, USA.","Journal Article","[]","True","Frauke","Frank","female",1,25,"male",1,1565
1904,"Current opinion in neurobiology",2008,"Function and regulation of local axonal translation.","Andrew C","Lin","Christine E","Holt","Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge, UK. al404@cam.ac.uk","Journal Article","[]","True","Andrew","Christine","male",1,5168,"female",1,3115
1905,"Current opinion in neurobiology",2008,"The determination of projection neuron identity in the developing cerebral cortex.","Dino P","Leone","Susan K","McConnell","Department of Biology, Stanford University, Stanford, CA 94305, USA.","Journal Article","['Karpagam', 'Bin', 'Elizabeth']","True","Dino","Susan","male",0.99,186,"female",1,3203
4767,"Current opinion in neurobiology",2008,"Stochastic neuronal cell fate choices.","Robert J","Johnston","Claude","Desplan","Center for Developmental Genetics, Department of Biology, New York University, New York, NY 10003, USA.","Journal Article","[]","True","Robert","Claude","male",1,5222,"male",0.81,327
7347,"Current opinion in neurobiology",2008,"Cerebellar development and disease.","Kathleen J","Millen","Joseph G","Gleeson","Department of Human Genetics, University of Chicago, Cummings Life Sciences Center 319, Chicago, IL 60637, USA. kmillen@genetics.uchicago.edu","Journal Article","[]","True","Kathleen","Joseph","female",1,972,"male",0.99,2213
7348,"Current opinion in neurobiology",2008,"Neurogenesis and asymmetric cell division.","Weimin","Zhong","William","Chia","Department of Molecular, Cellular and Developmental Biology, Yale University, New Haven, CT, USA. weimin.zhong@yale.edu","Journal Article","[]","True","Weimin","William","male",1,57,"male",1,2626
7349,"Current opinion in neurobiology",2008,"GABA and neuroligin signaling: linking synaptic activity and adhesion in inhibitory synapse development.","Z Josh","Huang","Peter","Scheiffele","Cold Spring Harbor Laboratory, Cold Spring Harbor, NY, USA. huangj@cshl.edu","Journal Article","[]","True","Josh","Peter","male",1,2597,"male",1,4373
7887,"Current opinion in neurobiology",2008,"Development of neural stem cell in the adult brain.","Xin","Duan","Hongjun","Song","The Solomon H Snyder Department of Neuroscience, Johns Hopkins University School of Medicine, Baltimore, MD 21205, USA.","Journal Article","['Eunchai', 'Cindy Y', 'Guo-Li']","True","Xin","Hongjun","female",0.63,35,"male",1,1
7890,"Current opinion in neurobiology",2008,"New insights into the molecular mechanisms specifying neuronal polarity in vivo.","Anthony P","Barnes","Franck","Polleux","Neuroscience Center, Department of Pharmacology, University of North Carolina, Chapel Hill, NC 27599-7250, USA.","Journal Article","['David']","True","Anthony","Franck","male",1,3029,"male",1,327
17368,"Current opinion in neurobiology",2008,"Transcriptional mechanisms controlling motor neuron diversity and connectivity.","Simon A","Dalla Torre di Sanguinetto","Silvia","Arber","Biozentrum, Department of Cell Biology, University of Basel, Basel, Switzerland.","Journal Article","['Jeremy S']","True","Simon","Silvia","male",0.99,2443,"female",1,1766
17370,"Current opinion in neurobiology",2008,"Genetic regulation of arealization of the neocortex.","Dennis Dm","O'Leary","Setsuko","Sahara","Molecular Neurobiology Laboratory, The Salk Institute, La Jolla, CA 92037, USA. doleary@salk.edu","Journal Article","[]","True","Dennis","Setsuko","male",0.99,1279,"female",1,4
21048,"Current opinion in neurobiology",2008,"Critical period revisited: impact on vision.","Hirofumi","Morishita","Takao K","Hensch","Children's Hospital Boston, Harvard Medical School, Boston, MA 02115, USA.","Journal Article","[]","True","Hirofumi","Takao","male",1,1,NA,NA,NA
24500,"Current opinion in neurobiology",2008,"Dscam-mediated repulsion controls tiling and self-avoidance.","S Sean","Millard","S Lawrence","Zipursky","Howard Hughes Medical Institute, Department of Biological Chemistry, David Geffen School of Medicine, University of California, Los Angeles, CA 90095, USA.","Journal Article","[]","True","Sean","Lawrence","male",1,2515,"male",1,393
24501,"Current opinion in neurobiology",2008,"Building a synapse: lessons on synaptic specificity and presynaptic assembly from the nematode C. elegans.","Milica A","Margeta","Brock","Grill","Department of Biology, Stanford University, Stanford, CA 94305-5020, USA.","Journal Article","['Kang']","True","Milica","Brock","female",0.99,105,"male",1,96
8791,"Current opinion in neurobiology",2009,"Sensory systems.","Leslie B","Vosshall","Matteo","Carandini","","Editorial","[]","False","Leslie","Matteo","female",0.88,1173,"male",1,555
26188,"Current opinion in neurobiology",2009,"Electrophysiological recordings from behaving animals--going beyond spikes.","Edith","Chorev","Michael","Brecht","Bernstein Center for Computational Neuroscience Berlin, Humboldt University, 10115 Berlin, Philippstr. 13 Haus 6, Germany.","Journal Article","['Jérôme', 'Arthur R', 'Albert K']","True","Edith","Michael","female",1,373,"male",1,11094
1204,"Current opinion in neurobiology",2009,"Early intention understandings that are common to primates predict children's later theory of mind.","Henry M","Wellman","Amanda C","Brandone","Department of Psychology, University of Michigan, Ann Arbor, MI, 48109-1843, USA. hmw@umich.edu","Journal Article","[]","True","Henry","Amanda","male",1,1067,"female",1,4907
4375,"Current opinion in neurobiology",2009,"General mechanisms for making decisions?","Matthew F S","Rushworth","Christopher","Summerfield","Department of Experimental Psychology, University of Oxford, Oxford, UK. matthew.rushworth@psy.ox.ac.uk","Journal Article","['Rogier B']","True","Matthew","Christopher","male",1,3338,"male",1,2339
4377,"Current opinion in neurobiology",2008,"Transneuronal circuit tracing with neurotropic viruses.","Edward M","Callaway","","","The Salk Institute for Biological Studies, La Jolla, CA 92037, USA. callaway@salk.edu","Journal Article","[]","True","Edward","","male",1,1015,NA,NA,NA
14688,"Current opinion in neurobiology",2008,"3D structural imaging of the brain with photons and electrons.","Moritz","Helmstaedter","Winfried","Denk","Max-Planck Institute for Medical Research, Department of Biomedical Optics, Heidelberg, Germany. Moritz.Helmstaedter@mpimf-heidelberg.mpg.de","Journal Article","['Kevin L']","True","Moritz","Winfried","male",1,35,"male",1,6
27021,"Current opinion in neurobiology",2009,"Unconventional GABA release: mechanisms and function.","Ursula","Koch","Anna K","Magnusson","Department Biologie II, Division of Neurobiology, LMU Munich, Martinsried, Germany. koch@zi.biologie.uni-muenchen.de","Journal Article","[]","True","Ursula","Anna","female",1,169,"female",1,4755
27022,"Current opinion in neurobiology",2008,"Advances in the speed and resolution of light microscopy.","Na","Ji","Eric","Betzig","Janelia Farm Research Campus, Howard Hughes Medical Institute, Ashburn, VA 20147, USA. jin@janelia.hhmi.org","Journal Article","['Hari', 'Haining']","True","Na","Eric","female",0.88,108,"male",1,4110
27023,"Current opinion in neurobiology",2008,"Quantitative in vivo imaging of entire embryos with Digital Scanned Laser Light Sheet Fluorescence Microscopy.","Philipp J","Keller","Ernst H K","Stelzer","Cell Biology and Biophysics Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany. keller@embl.de","Journal Article","[]","True","Philipp","Ernst","male",1,205,"male",1,25
21705,"Current opinion in neurobiology",2012,"Epigenetic regulation of stem cells differentiating along the neural lineage.","Volkan","Coskun","Yi E","Sun","Intellectual and Developmental Disabilities Research Center, Departments of Psychiatry & Behavioral Sciences and Molecular & Medical Pharmacology, Semel Institute for Neuroscience, David Geffen School of Medicine at University of California Los Angeles, Los Angeles, CA 90095, United States.","Journal Article","['Rosemarie']","True","Volkan","Yi","male",0.97,291,"female",0.56,68
25830,"Current opinion in neurobiology",2012,"Spatial organization of cortical and spinal neurons controlling motor behavior.","Ariel J","Levine","Samuel L","Pfaff","Gene Expression Laboratory and the Howard Hughes Medical Institute, The Salk Institute for Biological Studies, La Jolla, CA 92037, USA.","Journal Article","['Kathryn A']","True","Ariel","Samuel","male",0.66,556,"male",1,1409
1033,"Current opinion in neurobiology",2011,"Sensory and motor systems.","Rachel I","Wilson","Sascha","du Lac","","Editorial","[]","False","Rachel","Sascha","female",1,4021,"female",0.51,158
1644,"Current opinion in neurobiology",2011,"Apolipoprotein E isoforms and regulation of the innate immune response in brain of patients with Alzheimer's disease.","C Dirk","Keene","Thomas J","Montine","Department of Pathology, University of Washington, Seattle, WA, United States.","Journal Article","['Eiron', 'Xianwu', 'Kathleen S']","True","Dirk","Thomas","male",1,213,"male",1,3753
2215,"Current opinion in neurobiology",2012,"Human connectomics.","Timothy E J","Behrens","Olaf","Sporns","Centre for Functional Magnetic Resonance Imaging of the Brain, University of Oxford, Oxford OX3 9DU, United Kingdom. Behrens@fmrib.ox.ac.uk","Journal Article","[]","True","Timothy","Olaf","male",1,809,"male",1,65
18805,"Current opinion in neurobiology",2012,"Light sheet microscopy of living or cleared specimens.","Philipp J","Keller","Hans-Ulrich","Dodt","Janelia Farm Research Campus, Howard Hughes Medical Institute, 19700 Helix Drive, Ashburn, VA 20147, USA. kellerp@janelia.hhmi.org","Historical Article","[]","True","Philipp","Hans-Ulrich","male",1,205,"male",1,2
4387,"Current opinion in neurobiology",2010,"Twigs into branches: how a filopodium becomes a dendrite.","Maxwell G","Heiman","Shai","Shaham","Laboratory of Developmental Genetics, The Rockefeller University, 1230 York Avenue, New York, NY 10065, USA. heiman@rockefeller.edu","Journal Article","[]","True","Maxwell","Shai","male",0.99,77,"male",0.67,49
8987,"Current opinion in neurobiology",2010,"Birth time/order-dependent neuron type specification.","Chih-Fei","Kao","Tzumin","Lee","Department of Neurobiology, University of Massachusetts Medical School, Worcester, MA 01605, USA.","Journal Article","[]","True","Chih-Fei","Tzumin",NA,NA,NA,NA,NA,NA
4309,"Current opinion in neurobiology",2010,"The behavioral neuroscience of anuran social signal processing.","Walter","Wilczynski","Michael J","Ryan","Neuroscience Institute and Center for Behavioral Neuroscience, Georgia State University, USA. wwilczynski@gsu.edu","Journal Article","[]","True","Walter","Michael","male",1,864,"male",1,11094
27335,"Current opinion in neurobiology",2010,"Motor systems.","Dora E","Angelaki","Hagai","Bergman","","Editorial","[]","False","Dora","Hagai","female",0.99,277,"male",1,6
27336,"Current opinion in neurobiology",2011,"Generation of somatic sensory neuron diversity and implications on sensory coding.","Yang","Liu","Qiufu","Ma","Dana-Farber Cancer Institute and Department of Neurobiology, Harvard Medical School, 1 Jimmy Fund Way, Boston, MA 02115, USA.","Journal Article","[]","True","Yang","Qiufu","male",0.65,93,NA,NA,NA
27873,"Current opinion in neurobiology",2011,"Development and functional organization of spinal locomotor circuits.","Ole","Kiehn","","","Mammalian Locomotor Laboratory, Department of Neuroscience, Karolinska Institutet, Retzius väg 8, 17177 Stockholm, Sweden. O.Kiehn@ki.se","Journal Article","[]","True","Ole","","male",0.99,160,NA,NA,NA
27874,"Current opinion in neurobiology",2010,"From endophenotypes to evolution: social attachment, sexual fidelity and the avpr1a locus.","Steven M","Phelps","","","Department of Biology, University of Florida, Gainesville, FL 32611, USA. sphelps@mail.utexas.edu","Journal Article","[]","True","Steven","","male",1,2600,NA,NA,NA
1748,"Current opinion in neurobiology",2016,"Peptidergic circadian clock circuits in the Madeira cockroach.","Monika","Stengl","Andreas","Arendt","University of Kassel, Biology, Animal Physiology, Heinrich Plett Str. 40, 34132 Kassel, Germany. Electronic address: stengl@uni-kassel.de.","Review","[]","True","Monika","Andreas","female",1,577,"male",1,1021
13720,"Current opinion in neurobiology",2016,"Microcircuits in respiratory rhythm generation: commonalities with other rhythm generating networks and evolutionary perspectives.","Jan-Marino","Ramirez","Nathan","Baertsch","Center for Integrative Brain Research, Seattle Children's Research Institute, USA; Department of Neurological Surgery, University of Washington School of Medicine, Seattle, WA 98101, USA; Department of Pediatrics, University of Washington School of Medicine, Seattle, WA 98101, USA. Electronic address: nino1@uw.edu.","Review","['Tatiana', 'Ibis Agosto']","True","Jan-Marino","Nathan",NA,NA,NA,"male",1,1632
13721,"Current opinion in neurobiology",2016,"Consequences of degeneracy in network function.","Elizabeth C","Cropper","Klaudiusz R","Weiss","Department of Neuroscience, Mount Sinai School of Medicine, 1 Gustave Levy Place, New York, NY 10029, United States. Electronic address: elizabeth.cropper@gmail.com.","Review","['Andrew M']","True","Elizabeth","Klaudiusz","female",1,3508,NA,NA,NA
13722,"Current opinion in neurobiology",2016,"The neural control of heartbeat in invertebrates.","Ronald L","Calabrese","Angela","Wenning","Department of Biology, Emory University, Atlanta, GA 30322, USA. Electronic address: biolrc@emory.edu.","Review","['Brian J']","True","Ronald","Angela","male",1,755,"female",1,3511
15661,"Current opinion in neurobiology",2016,"Three-dimensional auditory localization in the echolocating bat.","Melville J","Wohlgemuth","Cynthia F","Moss","Department of Psychological and Brain Sciences, Johns Hopkins University, Baltimore, MD 21218, USA.","Review","['Jinhong']","True","Melville","Cynthia",NA,NA,NA,"female",1,1489
2550,"Current opinion in neurobiology",2013,"Network interactions: non-geniculate input to V1.","Lars","Muckli","Lucy S","Petro","Centre for Cognitive Neuroimaging, Institute of Neuroscience and Psychology, University of Glasgow, Glasgow G12 8QB, United Kingdom. Lars.Muckli@glasgow.ac.uk","Journal Article","[]","True","Lars","Lucy","male",1,450,"female",0.97,1403
2551,"Current opinion in neurobiology",2013,"Towards new approaches to disorders of fear and anxiety.","Brian G","Dias","Kerry J","Ressler","Department of Psychiatry and Behavioral Sciences, Emory University School of Medicine, Atlanta, GA 30322, USA.","Journal Article","['Sunayana B', 'Jared V']","True","Brian","Kerry","male",1,4600,"female",0.88,943
13781,"Current opinion in neurobiology",2013,"Evolution of the brain and social behavior in chimpanzees.","Tetsuro","Matsuzawa","","","Primate Research Institute, Kyoto University, Japan. matsuzaw@pri.kyoto-u.ac.jp","Journal Article","[]","True","Tetsuro","","male",1,2,NA,NA,NA
14904,"Current opinion in neurobiology",2013,"Ominous odors: olfactory control of instinctive fear and aggression in mice.","Lisa","Stowers","Jason A","Keller","The Scripps Research Institute, Department of Molecular and Cellular Neuroscience, La Jolla, CA 92037, USA. stowers@scripps.edu","Journal Article","['Peter']","True","Lisa","Jason","female",1,6394,"male",1,4927
14905,"Current opinion in neurobiology",2013,"Visual cortical networks: of mice and men.","Steffen","Katzner","Sarah","Weigelt","Werner Reichardt Centre for Integrative Neuroscience, University of Tübingen, Otfried-Müller-Str. 25, 72076 Tübingen, Germany. steffen.katzner@uni-tuebingen.de","Journal Article","[]","True","Steffen","Sarah","male",0.98,120,"female",1,8371
14907,"Current opinion in neurobiology",2013,"Addiction: a drug-induced disorder of memory reconsolidation.","Natalie C","Tronson","Jane R","Taylor","Department of Psychology, University of Michigan, Ann Arbor, MI 48109, USA. ntronson@umich.edu","Journal Article","[]","True","Natalie","Jane","female",1,2027,"female",0.99,1796
26992,"Current opinion in neurobiology",2013,"Emerging roles of actin cytoskeleton regulating enzymes in drug addiction: actin or reactin'?","Adrian","Rothenfluh","Christopher W","Cowan","Department of Psychiatry, UT Southwestern Medical Center, Dallas, TX 75390, United States. adrian.rothenfluh@utsouthwestern.edu","Journal Article","[]","True","Adrian","Christopher","male",0.97,1515,"male",1,2339
26993,"Current opinion in neurobiology",2013,"Neurobiology of addiction versus drug use driven by lack of choice.","Serge H","Ahmed","Karine","Guillem","Université de Bordeaux, Institut des Maladies Neurodégénératives, UMR 5293, 146 rue Léo-Saignat, F-33000 Bordeaux, France. sahmed@u-bordeaux2.fr","Journal Article","['Magalie']","True","Serge","Karine","male",1,213,"female",1,482
26994,"Current opinion in neurobiology",2013,"Cocaine-induced adaptations in D1 and D2 accumbens projection neurons (a dichotomy not necessarily synonymous with direct and indirect pathways).","Rachel J","Smith","Peter W","Kalivas","Department of Neurosciences, Medical University of South Carolina, 173 Ashley Avenue, 403 BSB, Charleston, SC 29425, USA.","Journal Article","['Mary Kay', 'Sade']","True","Rachel","Peter","female",1,4021,"male",1,4373
24817,"Current opinion in neurobiology",2013,"LIS1 functions in normal development and disease.","Orly","Reiner","Tamar","Sapir","Department of Molecular Genetics, Weizmann Institute of Science, Rehovot 76100, Israel. Electronic address: orly.reiner@weizmann.ac.il.","Journal Article","[]","True","Orly","Tamar","female",0.68,19,"female",1,81
24818,"Current opinion in neurobiology",2013,"What axons tell each other: axon-axon signaling in nerve and circuit assembly.","Liang","Wang","Till","Marquardt","Developmental Neurobiology Laboratory, European Neuroscience Institute, Grisebachstraße 5, 37077 Göttingen, Germany.","Journal Article","[]","True","Liang","Till","male",0.69,48,"male",0.92,25
24819,"Current opinion in neurobiology",2013,"Transcriptional coupling of neuronal fate commitment and the onset of migration.","Yasuhiro","Itoh","Yukiko","Gotoh","Institute of Molecular and Cellular Biosciences, University of Tokyo, 1-1-1 Yayoi, Bunkyo-ku, Tokyo 113-0032, Japan. Electronic address: yasu-itoh@iam.u-tokyo.ac.jp.","Journal Article","['Kelsey']","True","Yasuhiro","Yukiko","male",1,7,"female",1,32
29263,"Current opinion in neurobiology",2013,"Tuning the cell fate of neurons and glia by microRNAs.","Shan","Bian","Tao","Sun","Department of Cell and Developmental Biology, Cornell University Weill Medical College, 1300 York Avenue, Box 60, New York, NY 10065, United States.","Journal Article","['Tian-le']","True","Shan","Tao","female",0.69,103,"male",0.7,27
9170,"Current opinion in neurobiology",2014,"The ever-changing electrical synapse.","John","O'Brien","","","The Richard S. Ruiz, M.D. Department of Ophthalmology & Visual Science, University of Texas Health Science Center at Houston, 6431 Fannin Street, MSB 7.024, Houston, TX 77030, USA; The University of Texas Graduate School of Biomedical Sciences, Houston, TX, USA. Electronic address: John.OBrien@uth.tmc.edu.","Journal Article","[]","True","John","","male",0.99,9931,NA,NA,NA
20983,"Current opinion in neurobiology",2014,"Neuromodulation in developing motor microcircuits.","Keith T","Sillar","John","Simmers","School of Psychology and Neuroscience, University of St Andrews, Westburn Lane, St Andrews, Fife KY16 9JP, Scotland, UK. Electronic address: kts1@st-andrews.ac.uk.","Journal Article","['Denis']","True","Keith","John","male",0.99,1417,"male",0.99,9931
24455,"Current opinion in neurobiology",2014,"Functional neuromodulation of chemosensation in vertebrates.","Christiane","Linster","Alfredo","Fontanini","Computational Physiology Lab, Department of Neurobiology and Behavior, Mudd Hall W249, Cornell University, Ithaca, NY 14853, USA. Electronic address: CL243@cornell.edu.","Journal Article","[]","True","Christiane","Alfredo","female",1,132,"male",1,687
22299,"Current opinion in neurobiology",2016,"An amyloid-like cascade hypothesis for C9orf72 ALS/FTD.","Dieter","Edbauer","Christian","Haass","German Center for Neurodegenerative Diseases (DZNE), Munich, Feodor-Lynen-Str. 17, 81377 Munich, Germany; Munich Cluster of Systems Neurology (SyNergy), Feodor-Lynen-Str. 17, 81377 Munich, Germany; Ludwig-Maximilians University Munich, 81377 Munich, Germany. Electronic address: dieter.edbauer@dzne.de.","Journal Article","[]","True","Dieter","Christian","male",1,70,"male",0.99,2548
22300,"Current opinion in neurobiology",2016,"New statistical approaches exploit the polygenic architecture of schizophrenia--implications for the underlying neurobiology.","Andrew J","Schork","Ole A","Andreassen","Multimodal Imaging Laboratory, UC San Diego, La Jolla, CA, USA; Center for Human Development, UC San Diego, La Jolla, CA, USA; Kavli Institute for Brain and Mind, UC San Diego, La Jolla, CA, USA; Department of Cognitive Science, UC San Diego, La Jolla, CA, USA.","Journal Article","['Yunpeng', 'Wesley K', 'Anders M']","True","Andrew","Ole","male",1,5168,"male",0.99,160
5226,"Current opinion in neurobiology",2017,"Closing the gap: long-term presynaptic plasticity in brain function and disease.","Hannah R","Monday","Pablo E","Castillo","Dominick P. Purpura Department of Neuroscience, Albert Einstein College of Medicine, Bronx, NY 10461, United States.","Journal Article","[]","True","Hannah","Pablo","female",1,1949,"male",1,1653
5227,"Current opinion in neurobiology",2017,"Molecular mechanisms of astrocyte-induced synaptogenesis.","Katherine T","Baldwin","Cagla","Eroglu","Department of Cell Biology, Duke University Medical Center, Durham, NC 27710, United States. Electronic address: katie.baldwin@duke.edu.","Journal Article","[]","True","Katherine","Cagla","female",1,1413,"female",1,1
5316,"Current opinion in neurobiology",2017,"Oscillations, neural computations and learning during wake and sleep.","Hector","Penagos","Matthew A","Wilson","Center for Brains, Minds and Machines, Picower Institute for Learning and Memory, Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA, USA.","Journal Article","['Carmen']","True","Hector","Matthew","male",1,390,"male",1,3338
9905,"Current opinion in neurobiology",2017,"Sleep homeostasis, habits and habituation.","Vladyslav V","Vyazovskiy","David M","Bannerman","Department of Physiology, Anatomy and Genetics, University of Oxford, Parks Road, Oxford, OX1 3PT, United Kingdom; Sleep and Circadian Neuroscience Institute, Oxford Molecular Pathology Institute, Sir William Dunn School of Pathology, South Parks Road, Oxford OX1 3RE, United Kingdom. Electronic address: vladyslav.vyazovskiy@dpag.ox.ac.uk.","Journal Article","['Mark E', 'Stuart N']","True","Vladyslav","David",NA,NA,NA,"male",1,12593
9906,"Current opinion in neurobiology",2017,"Local aspects of sleep and wakefulness.","Francesca","Siclari","Giulio","Tononi","Center for Research and Investigation on Sleep (CIRS), Lausanne University Hospital (CHUV) and University of Lausanne, Rue du Bugnon 46, 1011 Lausanne, Switzerland; Department of Psychiatry, University of Wisconsin-Madison, 6001 Research Park Boulevard Madison, WI 53519, USA. Electronic address: francesca.siclari@chuv.ch.","Journal Article","[]","True","Francesca","Giulio","female",1,1122,"male",0.99,130
9907,"Current opinion in neurobiology",2017,"Fast and slow Ca","Koji L","Ode","Hiroki R","Ueda","Department of Systems Pharmacology, Graduate School of Medicine, The University of Tokyo, Hongo 7-3-1, Bunkyo-ku, Tokyo 113-0033, Japan; Laboratory for Synthetic Biology, RIKEN Quantitative Biology Center, 1-3 Yamadaoka, Suita, Osaka 565-0871, Japan.","Journal Article","['Takahiro', 'Daisuke']","True","Koji","Hiroki","male",0.9,10,"male",1,19
11482,"Current opinion in neurobiology",2017,"Genetic strategies to access activated neurons.","Laura","DeNardo","Liqun","Luo","Howard Hughes Medical Institute and Department of Biology, Stanford University, United States.","Journal Article","[]","True","Laura","Liqun","female",1,7953,NA,NA,NA
11483,"Current opinion in neurobiology",2017,"Posttranslational modifications of neuroligins regulate neuronal and glial signaling.","Jaehoon","Jeong","Katherine W","Roche","Receptor Biology Section, National Institute of Neurological Disorders and Stroke (NINDS), National Institutes of Health, Bethesda, MD 20892, USA.","Journal Article","['Jeremiah D']","True","Jaehoon","Katherine","male",1,2,"female",1,1413
11484,"Current opinion in neurobiology",2017,"Supramolecular organization of NMDA receptors and the postsynaptic density.","René Aw","Frank","Seth Gn","Grant","MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge CB2 0QH, UK.","Journal Article","[]","True","René","Seth","male",0.99,118,"male",1,373
11521,"Current opinion in neurobiology",2017,"Wake-sleep circuitry: an overview.","Clifford B","Saper","Patrick M","Fuller","Department of Neurology, Program in Neuroscience, and Division of Sleep Medicine, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA 02215, United States. Electronic address: csaper@bidmc.harvard.edu.","Journal Article","[]","True","Clifford","Patrick","male",1,93,"male",1,2877
7999,"Current opinion in neurobiology",2012,"Small is beautiful: models of small neuronal networks.","Damon G","Lamb","Ronald L","Calabrese","Emory University, Department of Biology, Atlanta, GA 30322, United States.","Journal Article","[]","True","Damon","Ronald","male",0.99,158,"male",1,755
13241,"Current opinion in neurobiology",2012,"Electrical activity as a developmental regulator in the formation of spinal cord circuits.","Laura N","Borodinsky","Immani","Swapna","Department of Physiology & Membrane Biology, and Shriners Hospital for Children Northern California, University of California Davis School of Medicine, Sacramento, CA 95819, United States. lnborodinsky@ucdavis.edu","Journal Article","['Yesser Hadj']","True","Laura","Immani","female",1,7953,NA,NA,NA
19114,"Current opinion in neurobiology",2012,"Cellular-based modeling of oscillatory dynamics in brain networks.","Frances K","Skinner","","","Toronto Western Research Institute, University Health Network, and University of Toronto, Canada. frances.skinner@utoronto.ca","Journal Article","[]","True","Frances","","female",0.99,430,NA,NA,NA
27609,"Current opinion in neurobiology",2012,"Lessons for circuit function from large insects: towards understanding the neural basis of motor flexibility.","Ansgar","Büschges","","","Zoological Institute, Biocenter Cologne, University of Cologne, Zülpicher Straße 47b, 50674 Cologne, Germany. ansgar.bueschges@uni-koeln.de","Journal Article","[]","True","Ansgar","","male",1,3,NA,NA,NA
4613,"Current opinion in neurobiology",2007,"Transformation of shape information in the ventral pathway.","Charles E","Connor","Anitha","Pasupathy","Krieger Mind/Brain Institute, Department of Neuroscience, Johns Hopkins University, Baltimore, MD, USA. connor@jhu.edu","Journal Article","['Scott L']","True","Charles","Anitha","male",1,1798,"female",1,62
