"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
28355,"Trends in neurosciences",2015,"Mitochondrial synapses: intracellular communication and signal integration.","Martin","Picard","","","Center for Mitochondrial and Epigenomic Medicine, Children's Hospital of Philadelphia and the University of Pennsylvania, PA 19104, USA. Electronic address: mp3484@columbia.edu.","Journal Article","[]","True","Martin","","male",1,3568,NA,NA,NA
214,"Trends in neurosciences",2017,"Endosomal Traffic Jams Represent a Pathogenic Hub and Therapeutic Target in Alzheimer's Disease.","Scott A","Small","Gregory A","Petsko","Taub Institute for Research on Alzheimer's Disease and the Aging Brain, Columbia University, New York, NY, USA; Department of Neurology, Columbia University, New York, NY, USA. Electronic address: sas68@columbia.edu.","Journal Article","['Sabrina', 'Richard']","True","Scott","Gregory","male",1,3450,"male",1,721
7146,"Trends in neurosciences",2017,"Estradiol Membrane-Initiated Signaling in the Brain Mediates Reproduction.","Paul E","Micevych","Kevin","Sinchak","Department of Neurobiology, David Geffen School of Medicine at the University of California Los Angeles (UCLA), and Laboratory of Neuroendocrinology of the UCLA Brain Research Institute, Los Angeles, CA 90095, USA. Electronic address: pmicevych@mednet.ucla.edu.","Journal Article","['Paul G']","True","Paul","Kevin","male",1,5931,"male",1,5362
24745,"Trends in neurosciences",2017,"Chandelier Cells Illuminate Inhibitory Control of Prefrontal-Amygdala Outputs.","Thomas F","Giustino","Stephen","Maren","Department of Psychology and Institute for Neuroscience, Texas A&M University, College Station, TX 77843, USA. Electronic address: https://twitter.com/TomGiustino.","Journal Article","[]","True","Thomas","Stephen","male",1,3753,"male",1,2608
25504,"Trends in neurosciences",2017,"Self as Object: Emerging Trends in Self Research.","Jie","Sui","Xiaosi","Gu","Department of Psychology, University of Bath, Bath, UK; Both authors contributed equally to this work. Electronic address: j.sui@bath.ac.uk.","Journal Article","[]","True","Jie","Xiaosi","female",0.69,29,NA,NA,NA
5958,"Trends in neurosciences",2017,"Astroglial Versus Neuronal D-Serine: Check Your Controls!","Herman","Wolosker","Joseph T","Coyle","Department of Biochemistry, Rappaport Faculty of Medicine and Research Institute, Technion-Israel Institute of Technology, Haifa 31096, Israel. Electronic address: hwolosker@tx.technion.ac.il.","Letter","['Darrick T']","False","Herman","Joseph","male",0.99,119,"male",0.99,2213
27732,"Trends in neurosciences",2017,"Acute or Chronic? A Stressful Question.","Laura","Musazzi","Maurizio","Popoli","Laboratory of Neuropsychopharmacology and Functional Neurogenomics - Dipartimento di Scienze Farmacologiche e Biomolecolari and Center of Excellence on Neurodegenerative Diseases, Università di Milano, Milano, Italy.","Journal Article","['Paolo', 'Nathalie']","True","Laura","Maurizio","female",1,7953,"male",1,255
20419,"Trends in neurosciences",2013,"Sustaining rapid vesicular release at active zones: potential roles for vesicle tethering.","Stefan","Hallermann","R Angus","Silver","European Neuroscience Institute Göttingen, Grisebachstrasse 5, 37077 Göttingen, Germany. s.hallermann@eni-g.de","Journal Article","[]","True","Stefan","Angus","male",1,917,"male",0.96,103
2067,"Trends in neurosciences",2013,"Manipulating sleep spindles--expanding views on sleep, memory, and disease.","Simone","Astori","Anita","Lüthi","Department of Fundamental Neurosciences, University of Lausanne, Rue du Bugnon 9, CH-1005 Lausanne, Switzerland. Electronic address: simone.astori@unil.ch.","Journal Article","['Ralf D']","True","Simone","Anita","female",0.55,1086,"female",1,1519
2094,"Trends in neurosciences",2014,"Light sleep versus slow wave sleep in memory consolidation: a question of global versus local processes?","Lisa","Genzel","Francesco P","Battaglia","Centre for Cognitive and Neural Systems, University of Edinburgh, Edinburgh, EH8 9JZ2, UK. Electronic address: lgenzel@ed.ac.uk.","Journal Article","['Marijn C W', 'Martin']","True","Lisa","Francesco","female",1,6394,"male",1,1093
27529,"Trends in neurosciences",2014,"The neuroimmune basis of fatigue.","Robert","Dantzer","Lucile","Capuron","The University of Texas MD Anderson Cancer Center, Division of Internal Medicine, Department of Symptom Research, Houston, TX 77030, USA. Electronic address: rdantzer@mdanderson.org.","Journal Article","['Cobi Johanna', 'Annemieke', 'Sophie']","True","Robert","Lucile","male",1,5222,"female",1,70
17118,"Trends in neurosciences",2010,"The propagation of prion-like protein inclusions in neurodegenerative diseases.","Michel","Goedert","Markus","Tolnay","MRC Laboratory of Molecular Biology, Hills Road, Cambridge, CB2 0QH, UK. mg@mrc-lmb.cam.ac.uk","Journal Article","['Florence']","True","Michel","Markus","male",0.96,729,"male",1,412
17121,"Trends in neurosciences",2010,"Coding in the mammalian gustatory system.","Alan","Carleton","Sidney A","Simon","Department of Neurosciences, Medical Faculty, University of Geneva, 1 rue Michel-Servet, 1211 Genève 4, Switzerland. alan.carleton@unige.ch","Journal Article","['Riccardo']","True","Alan","Sidney","male",1,2079,"male",0.76,107
2521,"Trends in neurosciences",2017,"Secondary Motor Cortex: Where 'Sensory' Meets 'Motor' in the Rodent Frontal Cortex.","Florent","Barthas","Alex C","Kwan","Department of Psychiatry, Yale University School of Medicine, New Haven, CT 06511, USA.","Journal Article","[]","True","Florent","Alex","male",1,160,"male",0.87,5856
3758,"Trends in neurosciences",2017,"Neuronal Adaptation: Tired Neurons or Wired Networks?","J Patrick","Mayo","Matthew A","Smith","Department of Neurobiology, Duke University, Durham, NC, USA. Electronic address: mayo@neuro.duke.edu.","Journal Article","[]","True","Patrick","Matthew","male",1,2877,"male",1,3338
16423,"Trends in neurosciences",2017,"Tooth-Matrix Biomarkers to Reconstruct Critical Periods of Brain Plasticity.","Hirofumi","Morishita","Manish","Arora","Department of Psychiatry, Neuroscience, and Ophthalmology, Friedman Brain Institute, Mindich Child Health and Development Institute, Icahn School of Medicine at Mount Sinai, New York, NY, USA. Electronic address: hirofumi.morishita@mssm.edu.","Journal Article","[]","True","Hirofumi","Manish","male",1,1,"male",1,310
18683,"Trends in neurosciences",2017,"Back to the Basics: Cnidarians Start to Fire.","Thomas C G","Bosch","Rafael","Yuste","University of Kiel, Kiel, Germany. Electronic address: tbosch@zoologie.uni-kiel.de.","Journal Article","['Alexander', 'Tomislav', 'Stefan', 'Thomas W', 'Gáspár', 'David J', 'Andrea P', 'Fabian', 'Gemma S', 'Katja', 'Ulrich']","True","Thomas","Rafael","male",1,3753,"male",1,1245
18684,"Trends in neurosciences",2017,"Weighing the Evidence in Peters' Rule: Does Neuronal Morphology Predict Connectivity?","Christopher L","Rees","Giorgio A","Ascoli","Kransnow Institute for Advanced Study, George Mason University, Fairfax, VA 22030, USA.","Journal Article","['Keivan']","True","Christopher","Giorgio","male",1,2339,"male",0.99,331
8117,"Trends in neurosciences",2012,"How schema and novelty augment memory formation.","Marlieke T R","van Kesteren","Richard N","Henson","Donders Institute for Brain, Cognition and Behaviour, Radboud University Nijmegen, P.O. Box 9101, 6500 HB, Nijmegen, The Netherlands. marlieke.vankesteren@donders.ru.nl","Journal Article","['Dirk J', 'Guillén']","True","Marlieke","Richard",NA,NA,NA,"male",1,4381
11779,"Trends in neurosciences",2012,"Does moderate drinking harm the fetal brain? Insights from animal models.","C Fernando","Valenzuela","Lauren","Topper","Department of Neurosciences, School of Medicine, University of New Mexico Health Sciences Center, Albuquerque, NM 87131, USA. fvalenzuela@salud.unm.edu","Journal Article","['Russell A', 'Marvin R']","True","Fernando","Lauren","male",1,2012,"female",1,2937
8478,"Trends in neurosciences",2012,"Serotonin transporter gene, stress and raphe-raphe interactions: a molecular mechanism of depression.","Agnes J","Jasinska","Margit","Burmeister","Department of Psychology, University of Michigan, Ann Arbor, Michigan, USA. jasinska@umich.edu","Journal Article","['Christopher A']","True","Agnes","Margit","female",1,332,"female",1,38
12541,"Trends in neurosciences",2012,"Emerging roles of the neuronal nucleolus.","Michal","Hetman","Maciej","Pietrzak","Kentucky Spinal Cord Injury Research Center and Department of Neurological Surgery, University of Louisville, Louisville, Kentucky 40292, USA. michal.hetman@louisville.edu","Journal Article","[]","True","Michal","Maciej","male",0.75,360,"male",1,76
12544,"Trends in neurosciences",2012,"Rodent models for HIV-associated neurocognitive disorders.","Santhi","Gorantla","Howard E","Gendelman","Center for Neurodegenerative Disorders and Department of Pharmacology and Experimental Neuroscience, University of Nebraska Medical Center, Omaha, NE, USA.","Journal Article","['Larisa']","True","Santhi","Howard","female",1,4,"male",0.96,296
5295,"Trends in neurosciences",2009,"Tripartite synapses: astrocytes process and control synaptic information.","Gertrudis","Perea","Alfonso","Araque","Instituto Cajal, Consejo Superior de Investigaciones Científicas, Madrid 28002, Spain.","Journal Article","['Marta']","True","Gertrudis","Alfonso","female",1,2,"male",1,420
23969,"Trends in neurosciences",2009,"Neocortical neurogenesis: morphogenetic gradients and beyond.","Verne S","Caviness","Pradeep G","Bhide","Department of Neurology, Massachusetts General Hospital, Boston, MA 02114, USA. caviness@helix.mgh.harvard.edu","Journal Article","['Richard S']","True","Verne","Pradeep","male",0.83,6,"male",1,157
28456,"Trends in neurosciences",2009,"Reconsolidation: maintaining memory relevance.","Jonathan L C","Lee","","","School of Psychology, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK. j.l.c.lee@bham.ac.uk","Journal Article","[]","True","Jonathan","","male",1,3702,NA,NA,NA
28458,"Trends in neurosciences",2009,"Recent insights into the molecular genetics of dementia.","Rosa","Rademakers","Anne","Rovelet-Lecrux","Mayo Clinic, Department of Neuroscience, Jacksonville, FL 32224, USA. rademakers.rosa@mayo.edu","Journal Article","[]","True","Rosa","Anne","female",0.99,947,"female",1,2461
3203,"Trends in neurosciences",2005,"Why glucose transport in the brain matters for PET.","L Felipe","Barros","Carla X","Bittner","Centro de Estudios Científicos CECS, Arturo Prat 514, Casilla 1469, Valdivia, Chile. fbarros@cecs.cl","Journal Article","['Omar H']","True","Felipe","Carla","male",1,912,"female",1,1583
3204,"Trends in neurosciences",2005,"Functional MRI using molecular imaging agents.","Alan","Jasanoff","","","Department of Nuclear Science & Engineering, Massachusetts Institute of Technology, NW14-2213, 150 Albany Street, Cambridge, MA 02139, USA. jasanoff@mit.edu","Journal Article","[]","True","Alan","","male",1,2079,NA,NA,NA
3205,"Trends in neurosciences",2005,"Surface trafficking of receptors between synaptic and extrasynaptic membranes: and yet they do move!","Antoine","Triller","Daniel","Choquet","INSERM UR497, Ecole Normale Supérieure, 46 Rue d'Ulm, Paris F75005, France. triller@wotan.ens.fr","Journal Article","[]","True","Antoine","Daniel","male",1,411,"male",1,8180
3206,"Trends in neurosciences",2005,"Fishing for key players in mechanotransduction.","Teresa","Nicolson","","","Oregon Hearing Research Center and Vollum Institute, Oregon Health and Science University, 3181 SW Sam Jackson Park Road, Portland, OR 97239, USA. nicolson@ohsu.edu","Journal Article","[]","True","Teresa","","female",1,1631,NA,NA,NA
3207,"Trends in neurosciences",2005,"Song learning in birds: diversity and plasticity, opportunities and challenges.","Eliot A","Brenowitz","Michael D","Beecher","Departments of Psychology and Biology, University of Washington, Box 351525, Seattle, WA 98195-1525, USA. eliotb@u.washington.edu","Journal Article","[]","True","Eliot","Michael","male",0.96,25,"male",1,11094
3208,"Trends in neurosciences",2005,"Orchestrating time: arrangements of the brain circadian clock.","Michael C","Antle","Rae","Silver","Department of Psychology, University of Calgary, 2500 University Drive NW, Calgary, Alberta T2N 1N4, Canada. antlem@ucalgary.ca","Journal Article","[]","True","Michael","Rae","male",1,11094,"female",0.94,152
3209,"Trends in neurosciences",2005,"Space matters: local and global dendritic Ca2+ compartmentalization in cortical interneurons.","Jesse H","Goldberg","Rafael","Yuste","Department of Biological Sciences, Columbia University, New York, NY 10027, USA. jhg24@columbia.edu","Journal Article","[]","True","Jesse","Rafael","male",0.93,1095,"male",1,1245
3210,"Trends in neurosciences",2005,"The hypothalamic integrator for circadian rhythms.","Clifford B","Saper","Joshua","Gooley","Department of Neurology and Program in Neuroscience, Harvard Medical School and Beth Israel Deaconess Medical Center, Boston, MA 02215, USA. csaper@bidmc.harvard.edu","Journal Article","['Jun', 'Thomas C']","True","Clifford","Joshua","male",1,93,"male",0.99,1570
1315,"Trends in neurosciences",2013,"Rhodopsin homeostasis and retinal degeneration: lessons from the fly.","Bo","Xiong","Hugo J","Bellen","Program in Developmental Biology, Baylor College of Medicine, Houston, Texas 77030, USA.","Journal Article","[]","True","Bo","Hugo","male",0.84,229,"male",1,836
5377,"Trends in neurosciences",2013,"Central regulation of body-fluid homeostasis.","Masaharu","Noda","Hiraki","Sakuta","Division of Molecular Neurobiology, National Institute for Basic Biology, 5-1 Higashiyama, Myodaiji-cho, Okazaki 444-8787, Aichi, Japan; School of Life Science, The Graduate University for Advanced Studies, 5-1 Higashiyama, Myodaiji-cho, Okazaki 444-8787, Aichi, Japan. Electronic address: madon@nibb.ac.jp.","Journal Article","[]","True","Masaharu","Hiraki","male",1,2,NA,NA,NA
22003,"Trends in neurosciences",2013,"Cytoplasmic dynein heavy chain: the servant of many masters.","Giampietro","Schiavo","Elizabeth M C","Fisher","Sobell Department of Motor Neuroscience and Movement Disorders, Institute of Neurology, National Hospital for Neurology and Neurosurgery, University College London, Queen Square, London WC1N 3BG, UK; Molecular NeuroPathobiology, Cancer Research UK London Research Institute, 44 Lincoln's Inn Fields, London WC2A 3LY, UK. Electronic address: giampietro.schiavo@ucl.ac.uk.","Journal Article","['Linda', 'Majid']","True","Giampietro","Elizabeth","male",1,4,"female",1,3508
4444,"Trends in neurosciences",2005,"Activity-dependent modulation of the BDNF receptor TrkB: mechanisms and implications.","Guhan","Nagappan","Bai","Lu","Section on Neural Development and Plasticity, National Institute of Child Health and Human Development, National Institutes of Health, 35 Lincoln Drive, MSC 3714, Bethesda, MD 20892-4480, USA.","Journal Article","[]","True","Guhan","Bai",NA,NA,NA,"female",0.5,4
7283,"Trends in neurosciences",2005,"Human diseases reveal novel roles for neural laminins.","Holly","Colognato","Maria Laura","Feltri","Department of Pharmacology, SUNY-Stony Brook, Stony Brook, NY 11794, USA.","Journal Article","['Charles']","True","Holly","Maria","female",0.99,1178,"female",0.99,8402
7284,"Trends in neurosciences",2005,"Shedding light on membrane proteins.","Chris S","Gandhi","Ehud Y","Isacoff","Howard Hughes Medical Institute, Division of Chemistry and Chemical Engineering, Caltech, Pasadena, CA 91101, USA.","Journal Article","[]","True","Chris","Ehud","male",0.93,8631,"male",1,6
7285,"Trends in neurosciences",2005,"Animal models of multiple system atrophy.","Nadia","Stefanova","Gregor K","Wenning","Clinical Department of Neurology, Innsbruck Medical University, 6020 Innsbruck, Austria.","Journal Article","['François', 'Markus', 'Werner']","True","Nadia","Gregor","female",0.99,1036,"male",1,64
17667,"Trends in neurosciences",2005,"Maternal care as a model for experience-dependent chromatin plasticity?","Michael J","Meaney","Moshe","Szyf","Douglas Hospital Research Center, 6875 LaSalle Boulevard, Montréal, Québec H4H 1R3, Canada. michael.meaney@mcgill.ca","Journal Article","[]","True","Michael","Moshe","male",1,11094,"male",0.98,60
3534,"Trends in neurosciences",2009,"No NO, no pain? The role of nitric oxide and cGMP in spinal pain processing.","Achim","Schmidtko","Gerd","Geisslinger","Pharmazentrum frankfurt/ZAFES, Institut für Klinische Pharmakologie, Klinikum der Goethe-Universität, Theodor-Stern-Kai 7, 60590 Frankfurt/Main, Germany. schmidtko@em.uni-frankfurt.de","Journal Article","['Irmgard']","True","Achim","Gerd","male",1,4,"female",0.52,54
15427,"Trends in neurosciences",2009,"Associative learning and the genetics of schizophrenia.","Jeremy","Hall","Stephen M","Lawrie","Division of Psychiatry, University of Edinburgh, Edinburgh, EH10 5HF, UK. jhall5@staffmail.ed.ac.uk","Journal Article","['Liana', 'Andrew M', 'J Douglas', 'Eve C']","True","Jeremy","Stephen","male",0.99,1840,"male",1,2608
12953,"Trends in neurosciences",2007,"Cajal's contributions to glia research.","Virginia","García-Marín","Miguel","Freire","Museum Ramón y Cajal, Instituto Cajal, CSIC Avda. Doctor Arce 37, Madrid 28002, Spain. vgmarin@cajal.csic.es","Biography","['Pablo']","True","Virginia","Miguel","female",1,775,"male",1,2065
12954,"Trends in neurosciences",2007,"The debate on the kiss-and-run fusion at synapses.","Liming","He","Ling-Gang","Wu","National Institute of Neurological Disorders and Stroke, 35 Convent Drive, Bldg 35, Rm. 2B-1012, Bethesda, MD 20892, USA.","Journal Article","[]","True","Liming","Ling-Gang","female",0.92,13,NA,NA,NA
12955,"Trends in neurosciences",2007,"Exercise builds brain health: key roles of growth factor cascades and inflammation.","Carl W","Cotman","Lori-Ann","Christie","University of California, Irvine Institute for Brain Aging and Dementia, 1113 Gillespie Building, Irvine, CA 92617-4540, USA. cwcotman@uci.edu","Journal Article","['Nicole C']","True","Carl","Lori-Ann","male",1,929,"female",1,28
12956,"Trends in neurosciences",2007,"Dendritic mechanisms controlling spike-timing-dependent synaptic plasticity.","Björn M","Kampa","Greg J","Stuart","Brain Research Institute, University of Zürich, Winterthurerstr. 190, 8057 Zürich, Switzerland. kampa@hifo.unizh.ch","Journal Article","['Johannes J']","True","Björn","Greg","male",1,194,"male",1,1852
12957,"Trends in neurosciences",2007,"Neuronal damage accompanies perinatal white-matter damage.","Alan","Leviton","Pierre","Gressens","Department of Neurology, Children's Hospital Boston, Boston, MA, USA. alan.leviton@childrens.harvard.edu","Journal Article","[]","True","Alan","Pierre","male",1,2079,"male",0.99,852
12958,"Trends in neurosciences",2007,"How can we improve the pre-clinical development of drugs for stroke?","Emily","Sena","Malcolm","Macleod","Department of Clinical Neurosciences, University of Edinburgh, UK.","Journal Article","['H Bart', 'David']","True","Emily","Malcolm","female",1,3765,"male",1,227
9344,"Trends in neurosciences",2017,"Two sources of dopamine for the hippocampus.","Colin G","McNamara","David","Dupret","Medical Research Council Brain Network Dynamics Unit, Department of Pharmacology, University of Oxford, Oxford, UK. Electronic address: colin.mcnamara@pharm.ox.ac.uk.","Journal Article","[]","True","Colin","David","male",0.99,954,"male",1,12593
12282,"Trends in neurosciences",2017,"Aberrant Network Activity in Schizophrenia.","Mark J","Hunt","Miles A","Whittington","Hull York Medical School, University of York, Heslington, YO10 5DD, UK.","Journal Article","['Nancy J', 'Roger D']","True","Mark","Miles","male",1,6176,"male",0.98,174
12283,"Trends in neurosciences",2017,"Sustained Activity Encoding Working Memories: Not Fully Distributed.","Matthew L","Leavitt","Julio C","Martinez-Trujillo","Department of Physiology, McGill University, Montreal, QC H3G 1Y6, Canada. Electronic address: matthew.l.leavitt@gmail.com.","Journal Article","['Diego']","True","Matthew","Julio","male",1,3338,"male",1,1052
22581,"Trends in neurosciences",2017,"The Role of Astrocyte Dysfunction in Parkinson's Disease Pathogenesis.","Heather D E","Booth","Richard","Wade-Martins","Oxford Parkinson's Disease Centre, University of Oxford, Oxford, UK; Department of Physiology, Anatomy and Genetics, University of Oxford, Oxford, UK.","Journal Article","['Warren D']","True","Heather","Richard","female",1,3220,"male",1,4381
21441,"Trends in neurosciences",2015,"Emerging from the bottleneck: benefits of the comparative approach to modern neuroscience.","Eliot A","Brenowitz","Harold H","Zakon","Departments of Psychology and Biology, University of Washington, Seattle, WA 98195, USA. Electronic address: eliotb@uw.edu.","Historical Article","[]","True","Eliot","Harold","male",0.96,25,"male",1,364
3517,"Trends in neurosciences",2015,"Dendritic function in vivo.","Christine","Grienberger","Arthur","Konnerth","Institute of Neuroscience, Technical University Munich, Munich, Germany; Janelia Research Campus, Howard Hughes Medical Institute, Ashburn, VA, USA.","Journal Article","['Xiaowei']","True","Christine","Arthur","female",1,3115,"male",0.98,547
12954,"Trends in neurosciences",2014,"Is primary visual cortex necessary for visual awareness?","Juha","Silvanto","","","Department of Psychology, Faculty of Science and Technology, University of Westminster, 115 New Cavendish Street, W1W 6UW, London, UK; Brain Research Unit, O.V. Lounasmaa Laboratory, School of Science, Aalto University, PO BOX 15100, 00076 Aalto, Finland. Electronic address: j.silvanto@westminster.ac.uk.","Journal Article","[]","True","Juha","","male",1,97,NA,NA,NA
19024,"Trends in neurosciences",2015,"Congenital visual pathway abnormalities: a window onto cortical stability and plasticity.","Michael B","Hoffmann","Serge O","Dumoulin","Department of Ophthalmology, Visual Processing Laboratory, Otto-von-Guericke University, Magdeburg, Germany; Center for Behavioral Brain Sciences, Magdeburg, Germany. Electronic address: michael.hoffmann@med.ovgu.de.","Journal Article","[]","True","Michael","Serge","male",1,11094,"male",1,213
25884,"Trends in neurosciences",2015,"Thalamic pathways underlying prefrontal cortex-medial temporal lobe oscillatory interactions.","Nicholas A","Ketz","Randall C","O'Reilly","Department of Psychology and Neuroscience, University of Colorado Boulder, 345 UCB, Boulder, CO, USA. Electronic address: nicholas.ketz@colorado.edu.","Journal Article","['Ole']","True","Nicholas","Randall","male",1,1176,"male",0.99,176
25885,"Trends in neurosciences",2014,"Ionotropic glutamate receptors made crystal clear.","Derek","Bowie","","","Department of Pharmacology and Therapeutics, McGill University, Montréal, Québec, Canada. Electronic address: derek.bowie@mcgill.ca.","Journal Article","[]","True","Derek","","male",1,1169,NA,NA,NA
28826,"Trends in neurosciences",2015,"Hypothalamic microinflammation: a common basis of metabolic syndrome and aging.","Yizhe","Tang","Dongsheng","Cai","Department of Molecular Pharmacology, Diabetes Research Center, Institute of Aging, Albert Einstein College of Medicine, New York, NY 10461, USA.","Journal Article","['Sudarshana']","True","Yizhe","Dongsheng","male",1,1,NA,NA,NA
6816,"Trends in neurosciences",2014,"How the brainstem controls orofacial behaviors comprised of rhythmic actions.","Jeffrey D","Moore","Fan","Wang","Graduate Program in Neurosciences, UC San Diego, La Jolla, CA 92093, USA; Department of Physics, UC San Diego, La Jolla, CA 92093, USA. Electronic address: j_moore@alum.mit.edu.","Journal Article","['David']","True","Jeffrey","Fan","male",1,932,"female",0.65,40
25949,"Trends in neurosciences",2014,"Molecular mechanisms of activity-dependent changes in dendritic morphology: role of RGK proteins.","Amy E","Ghiretti","Suzanne","Paradis","Department of Biology, National Center for Behavioral Genomics, and Volen Center for Complex Systems, Brandeis University, Waltham, MA 02454, USA.","Journal Article","[]","True","Amy","Suzanne","female",0.99,4334,"female",1,1024
11190,"Trends in neurosciences",2015,"A Postulate on the Brain's Basic Wiring Logic.","Joe Z","Tsien","","","Brain and Behavior Discovery Institute, Augusta University, Medical College of Georgia, Augusta, GA 30912, USA; Banna Biomedical Research Institute Brain Decoding Project Consortium, Yunnan, 666100, China. Electronic address: lvtfcm@gmail.com.","Journal Article","[]","True","Joe","","male",0.99,3679,NA,NA,NA
8632,"Trends in neurosciences",2011,"Learning to move machines with the mind.","Andrea M","Green","John F","Kalaska","Groupe de Recherche sur le Système Nerveux Central, Département de Physiologie, Université de Montréal, C.P. 6128, Succursale Centre-ville, Montréal, Québec H3C 3J7, Canada.","Journal Article","[]","True","Andrea","John","female",0.79,5794,"male",0.99,9931
25841,"Trends in neurosciences",2011,"Temporal coherence and attention in auditory scene analysis.","Shihab A","Shamma","Christophe","Micheyl","Department of Electrical and Computer Engineering and Institute for Systems Research, University of Maryland, College Park, MD 20742, USA. sas@umd.edu","Journal Article","['Mounya']","True","Shihab","Christophe","male",1,7,"male",0.99,629
5818,"Trends in neurosciences",2016,"Multisensory Processes: A Balancing Act across the Lifespan.","Micah M","Murray","Mark T","Wallace","The Laboratory for Investigative Neurophysiology (The LINE), Department of Clinical Neurosciences and Department of Radiology, University Hospital Centre and University of Lausanne, Lausanne, Switzerland; Electroencephalography Brain Mapping Core, Centre for Biomedical Imaging (CIBM), Lausanne, Switzerland; Department of Ophthalmology, University of Lausanne, Jules Gonin Eye Hospital, Lausanne, Switzerland; Department of Hearing and Speech Sciences, Vanderbilt University Medical Center, Nashville, TN, USA. Electronic address: micah.murray@chuv.ch.","Journal Article","['David J', 'Amir']","True","Micah","Mark","male",0.81,166,"male",1,6176
28841,"Trends in neurosciences",2016,"The Slip Hypothesis: Tactile Perception and its Neuronal Bases.","Cornelius","Schwarz","","","Werner Reichardt Center for Integrative Neuroscience, Systems Neurophysiology, Eberhard Karls University, Tübingen, Germany; Hertie Institute for Clinical Brain Research, Department for Cognitive Neurology, Eberhard Karls University, Tübingen, Germany. Electronic address: cornelius.schwarz@uni-tuebingen.de.","Journal Article","[]","True","Cornelius","","male",0.98,40,NA,NA,NA
28843,"Trends in neurosciences",2016,"Planar Organization of Multiciliated Ependymal (E1) Cells in the Brain Ventricular Epithelium.","Shinya","Ohata","Arturo","Alvarez-Buylla","Department of Physiological Chemistry, Graduate School of Pharmaceutical Sciences, University of Tokyo, 7-3-1 Hongo, Bunkyo, Tokyo 113-0033, Japan. Electronic address: ohata@mol.f.u-tokyo.ac.jp.","Journal Article","[]","True","Shinya","Arturo","male",1,10,"male",1,515
26488,"Trends in neurosciences",2011,"Placing prediction into the fear circuit.","Gavan P","McNally","Hugh T","Blair","School of Psychology, The University of New South Wales, Sydney, NSW, Australia. g.mcnally@unsw.edu.au","Journal Article","['Joshua P']","True","Gavan","Hugh","male",1,7,"male",1,174
7581,"Trends in neurosciences",2016,"Can Molecular Gradients Wire the Brain?","Geoffrey J","Goodhill","","","Queensland Brain Institute and School of Mathematics and Physics, The University of Queensland, St Lucia, QLD 4072, Australia. Electronic address: g.goodhill@uq.edu.au.","Journal Article","[]","True","Geoffrey","","male",1,262,NA,NA,NA
3655,"Trends in neurosciences",2016,"Rett Syndrome: Crossing the Threshold to Clinical Translation.","David M","Katz","Daniel C","Tarquinio","Departments of Neurosciences and Psychiatry, Case Western Reserve University School of Medicine, 10900 Euclid Avenue, Cleveland, OH 44106, USA. Electronic address: david.katz@case.edu.","Journal Article","['Adrian', 'Monica', 'Steven J', 'Debashish U', 'Benjamin D']","True","David","Daniel","male",1,12593,"male",1,8180
6719,"Trends in neurosciences",2016,"BACE1 Physiological Functions May Limit Its Use as Therapeutic Target for Alzheimer's Disease.","Soraia","Barão","Bart","De Strooper","VIB Center for the Biology of Disease, 3000 Leuven, Belgium; Center for Human Genetics, Universitaire Ziekenhuizen and LIND, KU Leuven, 3000 Leuven, Belgium.","Journal Article","['Diederik', 'Stefan F']","True","Soraia","Bart","female",0.93,14,"male",0.99,242
6720,"Trends in neurosciences",2016,"Postsynaptic Neurotransmitter Receptor Reserve Pools for Synaptic Potentiation.","Matthias","Kneussel","Torben Johann","Hausrat","Department of Molecular Neurogenetics, Center for Molecular Neurobiology, ZMNH, University Medical Center Hamburg-Eppendorf, Falkenried 94, 20251 Hamburg, Germany. Electronic address: matthias.kneussel@zmnh.uni-hamburg.de.","Journal Article","[]","True","Matthias","Torben","male",1,257,"male",1,63
6721,"Trends in neurosciences",2016,"Metastability and Coherence: Extending the Communication through Coherence Hypothesis Using A Whole-Brain Computational Perspective.","Gustavo","Deco","Morten L","Kringelbach","Institució Catalana de la Recerca i Estudis Avançats (ICREA), Universitat Pompeu Fabra, Passeig Lluís Companys 23, Barcelona, 08010, Spain. Electronic address: gustavo.deco@upf.edu.","Journal Article","[]","True","Gustavo","Morten","male",1,1161,"male",1,328
19611,"Trends in neurosciences",2014,"A concern on comparing 'apples' and 'oranges' when differences between microglia used in human and rodent studies go far, far beyond simply species: comment on Smith and Dragunow.","Linda R","Watkins","Mark R","Hutchinson","Department of Psychology and Neuroscience, and the Center for Neuroscience, University of Colorado at Boulder, Boulder, CO, USA. Electronic address: linda.watkins@colorado.edu.","Comment","[]","False","Linda","Mark","female",1,4323,"male",1,6176
10622,"Trends in neurosciences",2014,"Collision or convergence?: beliefs and politics in neuroscience discovery, ethics, and intervention.","Ben","Paylor","Judy","Illes","Biomedical Research Centre, University of British Columbia, 2222 Health Sciences Mall, Vancouver BC, V6T 1Z3, Canada.","Journal Article","['Holly', 'Fabio']","True","Ben","Judy","male",0.99,3363,"female",1,1375
